ID,Provinsi,KodeKabKot,Y,X1,X2,X3,X4,X5,X6,Z1,Z2,Z3,Z4
545,11,1114,0,1,49,1,0,1,0,0.679,5.775,24.46,218.1
546,11,1114,1,1,39,1,1,1,0,0.679,5.775,24.46,218.1
548,11,1114,0,0,27,1,0,1,1,0.679,5.775,24.46,218.1
549,11,1115,1,1,35,0,0,1,1,0.594,9.502,38.007,251.203
550,11,1115,0,1,28,1,1,1,1,0.594,9.502,38.007,251.203
554,11,1115,0,1,48,1,1,1,1,0.594,9.502,38.007,251.203
555,11,1115,0,0,19,1,0,0,1,0.594,9.502,38.007,251.203
556,11,1115,0,1,26,0,0,1,1,0.594,9.502,38.007,251.203
558,11,1115,0,1,30,0,0,1,1,0.594,9.502,38.007,251.203
559,11,1115,0,0,34,1,1,1,1,0.594,9.502,38.007,251.203
561,11,1115,0,1,27,0,0,1,1,0.594,9.502,38.007,251.203
562,11,1115,1,1,26,1,0,1,1,0.594,9.502,38.007,251.203
563,11,1115,0,1,24,1,1,1,1,0.594,9.502,38.007,251.203
566,11,1115,0,1,36,1,1,1,1,0.594,9.502,38.007,251.203
567,11,1115,0,1,34,0,0,1,1,0.594,9.502,38.007,251.203
568,11,1115,1,1,22,1,0,1,1,0.594,9.502,38.007,251.203
569,11,1115,0,1,33,1,1,1,1,0.594,9.502,38.007,251.203
571,11,1115,1,1,21,1,0,1,1,0.594,9.502,38.007,251.203
572,11,1115,0,1,26,1,0,1,1,0.594,9.502,38.007,251.203
575,11,1115,0,1,41,1,0,1,1,0.594,9.502,38.007,251.203
576,11,1115,0,1,40,0,0,1,1,0.594,9.502,38.007,251.203
577,11,1115,0,1,39,0,0,0,1,0.594,9.502,38.007,251.203
578,11,1115,0,1,23,1,1,1,1,0.594,9.502,38.007,251.203
579,11,1115,0,1,26,1,1,1,1,0.594,9.502,38.007,251.203
581,11,1115,0,1,29,1,0,1,1,0.594,9.502,38.007,251.203
582,11,1115,0,1,41,1,0,1,1,0.594,9.502,38.007,251.203
583,11,1115,0,1,27,0,0,1,1,0.594,9.502,38.007,251.203
584,11,1115,0,1,20,1,0,1,1,0.594,9.502,38.007,251.203
585,11,1115,0,1,28,1,1,1,0,0.594,9.502,38.007,251.203
586,11,1115,0,1,22,0,0,0,0,0.594,9.502,38.007,251.203
588,11,1116,0,0,42,0,1,1,1,1.073,12.881,56.891,325.247
589,11,1116,0,1,35,0,0,1,1,1.073,12.881,56.891,325.247
590,11,1116,0,1,35,1,1,1,1,1.073,12.881,56.891,325.247
591,11,1116,0,1,28,1,0,1,1,1.073,12.881,56.891,325.247
593,11,1116,1,1,36,0,0,1,0,1.073,12.881,56.891,325.247
594,11,1116,0,1,34,1,0,1,1,1.073,12.881,56.891,325.247
595,11,1116,0,1,28,1,1,1,1,1.073,12.881,56.891,325.247
597,11,1116,1,1,28,1,1,1,1,1.073,12.881,56.891,325.247
598,11,1116,0,1,31,1,0,1,1,1.073,12.881,56.891,325.247
599,11,1116,0,1,35,1,0,1,1,1.073,12.881,56.891,325.247
600,11,1116,0,1,33,1,0,1,1,1.073,12.881,56.891,325.247
605,11,1116,0,1,31,0,1,1,1,1.073,12.881,56.891,325.247
606,11,1116,0,1,37,0,1,1,1,1.073,12.881,56.891,325.247
607,11,1116,0,1,27,0,1,1,0,1.073,12.881,56.891,325.247
608,11,1116,0,1,42,1,1,1,1,1.073,12.881,56.891,325.247
611,11,1116,0,1,36,1,0,1,1,1.073,12.881,56.891,325.247
612,11,1116,0,1,24,1,1,1,1,1.073,12.881,56.891,325.247
613,11,1116,0,1,32,0,0,1,1,1.073,12.881,56.891,325.247
614,11,1116,0,1,34,1,0,1,1,1.073,12.881,56.891,325.247
616,11,1117,0,0,32,1,0,1,1,1.24,8.677,37.808,280.154
617,11,1117,0,0,29,1,1,1,1,1.24,8.677,37.808,280.154
618,11,1117,0,1,35,1,1,1,1,1.24,8.677,37.808,280.154
619,11,1117,1,1,22,0,0,1,1,1.24,8.677,37.808,280.154
620,11,1117,1,1,35,0,0,1,1,1.24,8.677,37.808,280.154
621,11,1117,1,1,35,1,1,1,1,1.24,8.677,37.808,280.154
622,11,1117,0,1,27,0,1,1,1,1.24,8.677,37.808,280.154
627,11,1117,0,1,29,1,0,1,1,1.24,8.677,37.808,280.154
630,11,1117,0,1,21,0,1,1,1,1.24,8.677,37.808,280.154
631,11,1117,0,1,35,1,1,1,1,1.24,8.677,37.808,280.154
632,11,1117,0,1,22,0,0,1,1,1.24,8.677,37.808,280.154
633,11,1117,0,1,38,0,1,1,1,1.24,8.677,37.808,280.154
634,11,1117,1,0,28,1,1,1,1,1.24,8.677,37.808,280.154
635,11,1117,0,0,23,0,0,1,1,1.24,8.677,37.808,280.154
641,11,1117,0,1,38,0,0,1,0,1.24,8.677,37.808,280.154
642,11,1117,0,1,37,1,0,1,1,1.24,8.677,37.808,280.154
646,11,1118,0,1,27,1,0,1,1,0.631,7.576,42.929,383.838
648,11,1118,0,1,37,0,1,0,1,0.631,7.576,42.929,383.838
649,11,1118,0,1,34,1,1,1,1,0.631,7.576,42.929,383.838
650,11,1118,0,1,27,1,0,1,1,0.631,7.576,42.929,383.838
651,11,1118,0,1,23,1,0,0,1,0.631,7.576,42.929,383.838
652,11,1118,0,1,34,0,1,1,1,0.631,7.576,42.929,383.838
653,11,1118,0,1,41,0,1,0,1,0.631,7.576,42.929,383.838
655,11,1118,0,1,21,0,0,1,1,0.631,7.576,42.929,383.838
656,11,1118,0,1,42,0,0,1,1,0.631,7.576,42.929,383.838
657,11,1118,0,1,28,1,0,1,1,0.631,7.576,42.929,383.838
658,11,1118,0,1,26,1,0,1,1,0.631,7.576,42.929,383.838
661,11,1118,0,1,29,0,1,0,1,0.631,7.576,42.929,383.838
662,11,1118,0,1,25,0,0,1,1,0.631,7.576,42.929,383.838
663,11,1118,0,1,32,1,0,0,1,0.631,7.576,42.929,383.838
665,11,1118,0,1,31,1,0,0,1,0.631,7.576,42.929,383.838
667,11,1118,0,1,38,0,0,1,1,0.631,7.576,42.929,383.838
668,11,1118,0,1,25,0,0,1,1,0.631,7.576,42.929,383.838
669,11,1118,0,1,34,0,1,1,1,0.631,7.576,42.929,383.838
670,11,1118,0,1,27,1,0,1,1,0.631,7.576,42.929,383.838
671,11,1118,1,1,38,1,1,1,1,0.631,7.576,42.929,383.838
673,11,1118,0,1,30,1,0,0,1,0.631,7.576,42.929,383.838
674,11,1118,0,1,33,1,1,0,1,0.631,7.576,42.929,383.838
675,11,1118,0,1,33,1,0,0,1,0.631,7.576,42.929,383.838
676,11,1118,0,1,29,0,0,0,1,0.631,7.576,42.929,383.838
679,11,1118,1,1,25,1,0,1,1,0.631,7.576,42.929,383.838
680,11,1118,0,1,33,1,1,1,1,0.631,7.576,42.929,383.838
681,11,1171,1,0,28,1,0,1,1,5.14,4.745,112.297,706.999
682,11,1171,1,0,22,1,0,1,1,5.14,4.745,112.297,706.999
686,11,1171,0,0,28,1,0,1,1,5.14,4.745,112.297,706.999
687,11,1171,0,0,25,1,0,1,1,5.14,4.745,112.297,706.999
688,11,1171,0,0,37,0,1,1,1,5.14,4.745,112.297,706.999
689,11,1171,0,0,41,0,1,0,0,5.14,4.745,112.297,706.999
690,11,1171,0,0,34,1,1,1,1,5.14,4.745,112.297,706.999
691,11,1171,0,0,21,1,1,1,1,5.14,4.745,112.297,706.999
692,11,1171,0,0,30,1,1,1,1,5.14,4.745,112.297,706.999
693,11,1171,1,0,21,1,0,1,1,5.14,4.745,112.297,706.999
695,11,1171,1,0,28,1,0,1,1,5.14,4.745,112.297,706.999
696,11,1171,0,0,27,1,0,1,1,5.14,4.745,112.297,706.999
697,11,1171,1,0,29,1,0,1,1,5.14,4.745,112.297,706.999
698,11,1171,1,0,37,1,1,1,1,5.14,4.745,112.297,706.999
700,11,1171,0,0,33,1,0,1,1,5.14,4.745,112.297,706.999
701,11,1171,0,0,35,1,0,1,1,5.14,4.745,112.297,706.999
702,11,1171,0,0,25,1,0,1,1,5.14,4.745,112.297,706.999
703,11,1171,0,0,35,1,0,0,1,5.14,4.745,112.297,706.999
705,11,1171,0,0,28,1,0,1,1,5.14,4.745,112.297,706.999
706,11,1171,0,0,33,1,0,1,1,5.14,4.745,112.297,706.999
707,11,1171,1,0,23,0,0,1,1,5.14,4.745,112.297,706.999
708,11,1171,0,0,29,1,1,1,1,5.14,4.745,112.297,706.999
709,11,1171,0,0,36,1,0,1,1,5.14,4.745,112.297,706.999
710,11,1171,0,0,29,1,1,1,1,5.14,4.745,112.297,706.999
711,11,1171,1,0,29,1,1,1,1,5.14,4.745,112.297,706.999
713,11,1171,0,0,26,0,0,1,1,5.14,4.745,112.297,706.999
714,11,1171,0,0,28,1,0,1,1,5.14,4.745,112.297,706.999
715,11,1171,1,0,38,1,1,1,1,5.14,4.745,112.297,706.999
717,11,1172,0,1,32,1,0,1,1,4.854,12.136,58.252,356.796
718,11,1172,1,0,30,1,1,1,1,4.854,12.136,58.252,356.796
720,11,1172,0,0,22,1,0,1,1,4.854,12.136,58.252,356.796
721,11,1172,0,0,31,1,1,1,1,4.854,12.136,58.252,356.796
722,11,1172,0,0,31,1,0,1,1,4.854,12.136,58.252,356.796
724,11,1172,0,1,43,1,1,0,1,4.854,12.136,58.252,356.796
725,11,1172,0,1,36,1,1,1,1,4.854,12.136,58.252,356.796
726,11,1172,0,0,27,1,0,1,1,4.854,12.136,58.252,356.796
728,11,1172,0,1,27,1,1,1,1,4.854,12.136,58.252,356.796
730,11,1172,0,1,34,1,0,1,1,4.854,12.136,58.252,356.796
731,11,1172,1,1,32,1,0,1,1,4.854,12.136,58.252,356.796
732,11,1172,1,1,41,1,0,1,1,4.854,12.136,58.252,356.796
733,11,1172,0,1,34,1,1,1,1,4.854,12.136,58.252,356.796
734,11,1172,0,1,21,1,0,1,1,4.854,12.136,58.252,356.796
735,11,1172,1,0,31,0,1,1,1,4.854,12.136,58.252,356.796
736,11,1172,1,1,34,1,0,1,1,4.854,12.136,58.252,356.796
737,11,1172,0,1,25,1,1,1,1,4.854,12.136,58.252,356.796
739,11,1172,0,1,32,1,0,1,1,4.854,12.136,58.252,356.796
740,11,1172,0,1,21,0,0,1,1,4.854,12.136,58.252,356.796
741,11,1172,1,1,42,0,1,1,0,4.854,12.136,58.252,356.796
742,11,1172,0,0,25,1,0,1,1,4.854,12.136,58.252,356.796
745,11,1172,0,0,25,0,0,1,1,4.854,12.136,58.252,356.796
746,11,1172,0,1,30,0,0,1,1,4.854,12.136,58.252,356.796
748,11,1172,0,0,31,1,0,1,1,4.854,12.136,58.252,356.796
750,11,1172,1,0,25,1,0,1,1,4.854,12.136,58.252,356.796
751,11,1172,0,0,29,1,0,1,1,4.854,12.136,58.252,356.796
752,11,1172,1,0,30,1,0,1,1,4.854,12.136,58.252,356.796
753,11,1172,0,0,38,0,1,1,1,4.854,12.136,58.252,356.796
754,11,1173,0,0,33,1,1,1,1,2.151,2.689,42.48,259.719
755,11,1173,0,0,34,1,1,1,1,2.151,2.689,42.48,259.719
756,11,1173,0,0,26,1,0,1,1,2.151,2.689,42.48,259.719
757,11,1173,0,0,29,1,0,1,1,2.151,2.689,42.48,259.719
758,11,1173,0,0,43,1,0,1,1,2.151,2.689,42.48,259.719
759,11,1173,0,0,27,1,0,1,1,2.151,2.689,42.48,259.719
760,11,1173,1,0,27,1,0,1,1,2.151,2.689,42.48,259.719
761,11,1173,0,0,36,1,0,1,0,2.151,2.689,42.48,259.719
762,11,1173,0,0,21,1,0,1,1,2.151,2.689,42.48,259.719
763,11,1173,0,0,27,1,1,1,1,2.151,2.689,42.48,259.719
764,11,1173,1,0,28,1,0,1,1,2.151,2.689,42.48,259.719
766,11,1173,1,0,26,1,0,1,1,2.151,2.689,42.48,259.719
767,11,1173,0,1,36,1,0,1,1,2.151,2.689,42.48,259.719
770,11,1173,0,1,37,0,1,1,1,2.151,2.689,42.48,259.719
774,11,1173,0,0,37,0,0,1,1,2.151,2.689,42.48,259.719
775,11,1173,0,0,37,0,1,1,1,2.151,2.689,42.48,259.719
778,11,1173,1,0,24,1,1,1,1,2.151,2.689,42.48,259.719
779,11,1173,0,0,38,0,0,1,1,2.151,2.689,42.48,259.719
781,11,1173,0,0,21,1,0,1,1,2.151,2.689,42.48,259.719
782,11,1173,1,0,37,1,1,1,1,2.151,2.689,42.48,259.719
785,11,1173,0,0,43,0,0,1,1,2.151,2.689,42.48,259.719
786,11,1173,0,1,32,0,0,1,1,2.151,2.689,42.48,259.719
788,11,1173,0,1,31,0,0,1,1,2.151,2.689,42.48,259.719
789,11,1173,0,0,41,1,1,1,1,2.151,2.689,42.48,259.719
790,11,1173,0,0,31,1,0,1,1,2.151,2.689,42.48,259.719
791,11,1173,0,0,29,1,0,1,1,2.151,2.689,42.48,259.719
792,11,1173,0,0,37,1,1,1,1,2.151,2.689,42.48,259.719
793,11,1173,0,1,28,1,0,0,1,2.151,2.689,42.48,259.719
795,11,1173,1,0,33,0,0,1,1,2.151,2.689,42.48,259.719
796,11,1173,0,0,35,1,0,1,1,2.151,2.689,42.48,259.719
799,11,1173,0,1,37,1,1,1,1,2.151,2.689,42.48,259.719
801,11,1173,0,0,26,1,1,1,1,2.151,2.689,42.48,259.719
802,11,1173,0,0,33,1,1,1,1,2.151,2.689,42.48,259.719
803,11,1174,0,1,33,1,1,1,1,5.299,3.709,52.991,494.409
804,11,1174,0,1,33,1,1,1,1,5.299,3.709,52.991,494.409
805,11,1174,0,1,23,0,0,1,1,5.299,3.709,52.991,494.409
806,11,1174,0,0,34,1,0,1,1,5.299,3.709,52.991,494.409
807,11,1174,0,1,29,1,1,1,1,5.299,3.709,52.991,494.409
808,11,1174,0,1,43,0,0,0,0,5.299,3.709,52.991,494.409
809,11,1174,0,0,25,0,0,1,1,5.299,3.709,52.991,494.409
810,11,1174,0,0,25,1,0,0,1,5.299,3.709,52.991,494.409
813,11,1174,0,0,33,1,0,1,1,5.299,3.709,52.991,494.409
814,11,1174,0,0,36,1,0,1,1,5.299,3.709,52.991,494.409
815,11,1174,0,0,32,1,0,1,1,5.299,3.709,52.991,494.409
817,11,1174,0,0,26,1,0,1,1,5.299,3.709,52.991,494.409
818,11,1174,0,0,27,1,1,0,1,5.299,3.709,52.991,494.409
819,11,1174,0,0,41,0,1,1,1,5.299,3.709,52.991,494.409
822,11,1174,0,0,28,1,0,1,1,5.299,3.709,52.991,494.409
823,11,1174,0,1,34,1,0,1,1,5.299,3.709,52.991,494.409
824,11,1174,1,0,40,1,1,0,1,5.299,3.709,52.991,494.409
825,11,1174,0,0,30,1,0,1,1,5.299,3.709,52.991,494.409
826,11,1174,0,0,30,1,0,1,1,5.299,3.709,52.991,494.409
827,11,1174,0,0,26,1,0,1,1,5.299,3.709,52.991,494.409
830,11,1174,0,0,28,1,1,1,1,5.299,3.709,52.991,494.409
831,11,1174,0,0,35,1,1,0,1,5.299,3.709,52.991,494.409
832,11,1174,0,0,18,0,0,1,1,5.299,3.709,52.991,494.409
833,11,1174,0,0,35,1,1,1,0,5.299,3.709,52.991,494.409
834,11,1174,0,0,38,1,1,1,1,5.299,3.709,52.991,494.409
835,11,1174,0,0,32,1,0,1,1,5.299,3.709,52.991,494.409
837,11,1174,0,1,26,1,0,1,1,5.299,3.709,52.991,494.409
838,11,1174,0,1,21,1,0,1,0,5.299,3.709,52.991,494.409
839,11,1174,1,1,34,1,0,1,1,5.299,3.709,52.991,494.409
841,11,1174,0,0,24,0,0,1,1,5.299,3.709,52.991,494.409
843,11,1174,0,0,32,1,0,1,1,5.299,3.709,52.991,494.409
844,11,1174,0,0,36,0,0,1,1,5.299,3.709,52.991,494.409
845,11,1175,0,1,26,0,0,0,1,1.102,7.713,37.466,243.526
846,11,1175,0,1,25,1,0,0,1,1.102,7.713,37.466,243.526
847,11,1175,0,1,25,1,1,1,0,1.102,7.713,37.466,243.526
848,11,1175,0,1,37,0,0,0,1,1.102,7.713,37.466,243.526
849,11,1175,0,1,29,1,1,1,1,1.102,7.713,37.466,243.526
850,11,1175,0,1,37,0,1,1,1,1.102,7.713,37.466,243.526
852,11,1175,0,1,36,1,1,1,1,1.102,7.713,37.466,243.526
853,11,1175,0,1,39,0,0,0,1,1.102,7.713,37.466,243.526
854,11,1175,0,1,40,1,1,1,1,1.102,7.713,37.466,243.526
855,11,1175,0,0,36,1,1,1,1,1.102,7.713,37.466,243.526
856,11,1175,0,0,32,1,1,1,1,1.102,7.713,37.466,243.526
857,11,1175,0,1,24,1,0,0,1,1.102,7.713,37.466,243.526
858,11,1175,0,1,25,1,0,1,1,1.102,7.713,37.466,243.526
859,11,1175,0,0,25,1,0,0,1,1.102,7.713,37.466,243.526
860,11,1175,0,0,26,1,0,1,1,1.102,7.713,37.466,243.526
861,11,1175,0,1,39,0,0,1,1,1.102,7.713,37.466,243.526
862,11,1175,0,1,32,0,0,1,1,1.102,7.713,37.466,243.526
863,11,1175,0,0,34,1,1,0,1,1.102,7.713,37.466,243.526
867,11,1175,0,1,41,0,0,1,1,1.102,7.713,37.466,243.526
868,11,1175,0,1,35,0,0,1,1,1.102,7.713,37.466,243.526
869,11,1175,0,1,33,0,0,1,1,1.102,7.713,37.466,243.526
870,11,1175,0,1,26,1,1,1,1,1.102,7.713,37.466,243.526
871,11,1175,0,1,40,0,0,0,0,1.102,7.713,37.466,243.526
874,11,1175,0,1,34,1,0,1,1,1.102,7.713,37.466,243.526
876,11,1175,1,1,34,0,0,1,1,1.102,7.713,37.466,243.526
878,11,1175,0,1,35,0,1,0,1,1.102,7.713,37.466,243.526
880,11,1175,0,1,34,1,1,1,1,1.102,7.713,37.466,243.526
881,11,1175,0,1,50,0,0,0,1,1.102,7.713,37.466,243.526
882,11,1175,0,1,22,1,0,1,1,1.102,7.713,37.466,243.526
883,11,1175,0,1,34,0,0,0,0,1.102,7.713,37.466,243.526
884,11,1175,0,1,24,1,1,1,0,1.102,7.713,37.466,243.526
886,11,1175,0,0,33,1,0,1,1,1.102,7.713,37.466,243.526
887,11,1175,0,1,28,1,1,1,1,1.102,7.713,37.466,243.526
888,11,1175,0,1,28,0,0,0,1,1.102,7.713,37.466,243.526
889,11,1175,0,1,33,0,0,0,0,1.102,7.713,37.466,243.526
890,11,1175,0,1,32,1,0,0,1,1.102,7.713,37.466,243.526
891,11,1175,0,1,30,1,1,0,1,1.102,7.713,37.466,243.526
892,11,1175,0,1,27,1,0,1,1,1.102,7.713,37.466,243.526
893,11,1175,0,1,23,0,1,0,1,1.102,7.713,37.466,243.526
894,11,1175,0,1,41,1,1,0,1,1.102,7.713,37.466,243.526
895,11,1175,0,1,21,0,0,1,1,1.102,7.713,37.466,243.526
896,11,1175,0,1,32,0,0,1,1,1.102,7.713,37.466,243.526
897,11,1175,0,1,20,0,0,1,1,1.102,7.713,37.466,243.526
899,11,1175,0,0,27,1,0,1,1,1.102,7.713,37.466,243.526
900,12,1201,0,1,26,1,1,1,1,0.682,8.182,13.636,250.218
901,12,1201,1,1,28,0,0,0,1,0.682,8.182,13.636,250.218
902,12,1201,1,1,26,0,1,0,0,0.682,8.182,13.636,250.218
906,12,1201,0,1,25,1,0,0,1,0.682,8.182,13.636,250.218
907,12,1201,0,0,38,0,1,1,0,0.682,8.182,13.636,250.218
910,12,1201,0,0,36,0,1,0,0,0.682,8.182,13.636,250.218
912,12,1201,1,1,26,0,1,0,0,0.682,8.182,13.636,250.218
913,12,1201,0,1,29,0,1,0,0,0.682,8.182,13.636,250.218
914,12,1201,0,1,23,0,1,0,1,0.682,8.182,13.636,250.218
915,12,1201,0,1,38,0,1,1,1,0.682,8.182,13.636,250.218
917,12,1201,0,1,40,1,0,1,1,0.682,8.182,13.636,250.218
919,12,1201,0,1,39,0,1,1,0,0.682,8.182,13.636,250.218
921,12,1201,0,1,32,0,1,0,0,0.682,8.182,13.636,250.218
922,12,1201,0,1,27,1,1,0,0,0.682,8.182,13.636,250.218
923,12,1201,0,1,33,0,1,0,0,0.682,8.182,13.636,250.218
924,12,1201,0,1,22,0,1,1,1,0.682,8.182,13.636,250.218
926,12,1201,0,1,39,0,1,0,1,0.682,8.182,13.636,250.218
928,12,1202,0,1,35,1,1,1,1,0.634,5.498,13.534,120.325
930,12,1202,0,1,37,1,0,1,1,0.634,5.498,13.534,120.325
931,12,1202,0,1,20,0,1,1,1,0.634,5.498,13.534,120.325
932,12,1202,0,1,34,0,1,0,1,0.634,5.498,13.534,120.325
933,12,1202,0,0,30,1,1,1,1,0.634,5.498,13.534,120.325
934,12,1202,0,1,35,1,1,0,1,0.634,5.498,13.534,120.325
936,12,1202,0,1,33,1,1,1,1,0.634,5.498,13.534,120.325
940,12,1202,0,1,33,1,1,0,1,0.634,5.498,13.534,120.325
941,12,1202,0,1,45,0,1,1,1,0.634,5.498,13.534,120.325
942,12,1202,0,1,29,1,0,0,1,0.634,5.498,13.534,120.325
944,12,1202,0,0,30,1,0,1,1,0.634,5.498,13.534,120.325
946,12,1202,0,0,44,0,1,1,1,0.634,5.498,13.534,120.325
947,12,1202,0,1,22,1,0,1,0,0.634,5.498,13.534,120.325
948,12,1202,0,0,37,0,1,1,1,0.634,5.498,13.534,120.325
949,12,1202,0,0,23,0,1,1,1,0.634,5.498,13.534,120.325
950,12,1202,0,0,21,0,0,1,1,0.634,5.498,13.534,120.325
952,12,1202,0,1,29,1,1,1,1,0.634,5.498,13.534,120.325
953,12,1202,0,1,23,1,0,0,1,0.634,5.498,13.534,120.325
954,12,1202,0,1,26,0,1,1,1,0.634,5.498,13.534,120.325
955,12,1202,0,0,30,1,1,1,1,0.634,5.498,13.534,120.325
956,12,1202,0,0,28,1,1,1,1,0.634,5.498,13.534,120.325
957,12,1202,0,1,26,1,1,1,1,0.634,5.498,13.534,120.325
958,12,1202,1,1,21,1,1,0,1,0.634,5.498,13.534,120.325
959,12,1202,0,1,27,0,1,0,1,0.634,5.498,13.534,120.325
960,12,1202,0,1,38,0,0,1,1,0.634,5.498,13.534,120.325
961,12,1202,0,1,35,0,1,1,0,0.634,5.498,13.534,120.325
962,12,1202,0,1,30,0,0,1,1,0.634,5.498,13.534,120.325
964,12,1202,0,1,31,0,1,0,1,0.634,5.498,13.534,120.325
965,12,1202,0,1,27,1,0,1,1,0.634,5.498,13.534,120.325
967,12,1202,0,0,37,1,0,1,1,0.634,5.498,13.534,120.325
968,12,1202,0,0,20,1,0,1,1,0.634,5.498,13.534,120.325
969,12,1202,0,0,19,0,0,1,1,0.634,5.498,13.534,120.325
970,12,1202,0,0,33,1,0,1,1,0.634,5.498,13.534,120.325
971,12,1202,0,1,22,0,0,1,1,0.634,5.498,13.534,120.325
973,12,1202,1,1,30,1,1,0,1,0.634,5.498,13.534,120.325
974,12,1203,0,1,20,1,0,0,1,0.332,5.317,15.287,58.157
975,12,1203,0,1,28,0,0,0,1,0.332,5.317,15.287,58.157
976,12,1203,0,1,36,1,1,0,1,0.332,5.317,15.287,58.157
978,12,1203,0,1,31,0,1,0,1,0.332,5.317,15.287,58.157
979,12,1203,0,1,24,1,0,0,1,0.332,5.317,15.287,58.157
980,12,1203,0,1,31,1,0,0,1,0.332,5.317,15.287,58.157
981,12,1203,0,1,41,1,0,1,1,0.332,5.317,15.287,58.157
982,12,1203,0,1,25,1,0,1,1,0.332,5.317,15.287,58.157
983,12,1203,0,0,26,1,0,1,1,0.332,5.317,15.287,58.157
984,12,1203,0,1,38,1,0,1,1,0.332,5.317,15.287,58.157
985,12,1203,0,1,41,0,1,1,1,0.332,5.317,15.287,58.157
988,12,1203,1,1,22,1,1,1,1,0.332,5.317,15.287,58.157
989,12,1203,0,1,28,1,0,1,1,0.332,5.317,15.287,58.157
990,12,1203,0,1,24,0,0,0,1,0.332,5.317,15.287,58.157
992,12,1203,0,1,34,0,1,1,1,0.332,5.317,15.287,58.157
993,12,1203,0,1,38,1,1,0,1,0.332,5.317,15.287,58.157
994,12,1203,0,1,22,1,0,1,1,0.332,5.317,15.287,58.157
996,12,1203,0,1,24,1,0,1,1,0.332,5.317,15.287,58.157
997,12,1203,0,1,19,0,1,1,1,0.332,5.317,15.287,58.157
998,12,1203,0,1,35,0,0,1,1,0.332,5.317,15.287,58.157
1000,12,1203,0,1,39,1,1,1,1,0.332,5.317,15.287,58.157
1001,12,1203,0,1,38,0,1,1,1,0.332,5.317,15.287,58.157
1002,12,1203,0,1,24,0,1,1,1,0.332,5.317,15.287,58.157
1003,12,1203,0,1,25,1,1,0,1,0.332,5.317,15.287,58.157
1004,12,1203,0,1,24,0,0,1,1,0.332,5.317,15.287,58.157
1005,12,1203,0,1,33,1,0,1,1,0.332,5.317,15.287,58.157
1006,12,1203,0,1,25,0,1,1,1,0.332,5.317,15.287,58.157
1007,12,1203,0,1,30,1,1,0,1,0.332,5.317,15.287,58.157
1008,12,1203,0,1,29,1,1,1,1,0.332,5.317,15.287,58.157
1009,12,1203,0,1,34,1,1,0,1,0.332,5.317,15.287,58.157
1011,12,1203,0,0,34,1,0,0,1,0.332,5.317,15.287,58.157
1012,12,1203,0,1,39,1,1,1,1,0.332,5.317,15.287,58.157
1014,12,1204,0,0,31,1,0,1,1,0.274,6.846,17.8,152.255
1016,12,1204,1,0,27,0,0,1,0,0.274,6.846,17.8,152.255
1018,12,1204,0,0,39,0,0,0,1,0.274,6.846,17.8,152.255
1020,12,1204,0,1,17,0,0,1,1,0.274,6.846,17.8,152.255
1021,12,1204,0,0,25,0,0,1,1,0.274,6.846,17.8,152.255
1022,12,1204,1,1,31,1,1,1,1,0.274,6.846,17.8,152.255
1023,12,1204,1,1,30,0,0,1,1,0.274,6.846,17.8,152.255
1024,12,1204,0,1,29,0,1,0,0,0.274,6.846,17.8,152.255
1026,12,1204,0,0,30,1,0,0,0,0.274,6.846,17.8,152.255
1028,12,1204,0,0,24,1,1,1,1,0.274,6.846,17.8,152.255
1029,12,1204,0,0,38,1,1,1,1,0.274,6.846,17.8,152.255
1031,12,1204,1,0,31,1,0,1,1,0.274,6.846,17.8,152.255
1032,12,1204,0,0,31,1,1,1,1,0.274,6.846,17.8,152.255
1038,12,1204,0,0,33,0,1,1,1,0.274,6.846,17.8,152.255
1039,12,1204,1,1,32,1,0,1,1,0.274,6.846,17.8,152.255
1040,12,1204,0,1,28,1,1,1,1,0.274,6.846,17.8,152.255
1041,12,1204,0,1,33,0,1,0,1,0.274,6.846,17.8,152.255
1044,12,1204,0,1,43,0,1,1,0,0.274,6.846,17.8,152.255
1045,12,1204,0,1,38,1,1,1,1,0.274,6.846,17.8,152.255
1048,12,1204,0,0,39,1,1,0,0,0.274,6.846,17.8,152.255
1049,12,1204,0,1,27,0,1,0,1,0.274,6.846,17.8,152.255
1050,12,1204,0,1,43,0,0,0,1,0.274,6.846,17.8,152.255
1051,12,1204,0,1,42,0,1,0,1,0.274,6.846,17.8,152.255
1053,12,1204,0,1,25,0,1,1,1,0.274,6.846,17.8,152.255
1054,12,1204,0,0,22,0,1,0,1,0.274,6.846,17.8,152.255
1056,12,1204,0,0,17,0,1,1,1,0.274,6.846,17.8,152.255
1058,12,1204,0,1,35,1,0,0,1,0.274,6.846,17.8,152.255
1059,12,1204,1,1,34,1,1,1,1,0.274,6.846,17.8,152.255
1060,12,1205,0,1,36,0,1,0,1,0.32,6.395,15.667,134.289
1061,12,1205,1,1,44,1,1,1,0,0.32,6.395,15.667,134.289
1063,12,1205,0,0,35,0,1,1,1,0.32,6.395,15.667,134.289
1064,12,1205,0,0,29,1,0,1,1,0.32,6.395,15.667,134.289
1065,12,1205,0,1,26,1,1,1,1,0.32,6.395,15.667,134.289
1068,12,1205,0,1,40,1,1,1,1,0.32,6.395,15.667,134.289
1069,12,1205,0,1,32,1,1,0,1,0.32,6.395,15.667,134.289
